period,risk_grade,eligible_accounts,excluded_immature_accounts,bad_events,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,outcome_window,eligibility_status,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2015-11,A - Low,2911,0,213,0.07317073170731707,0.08523193182731728,-0.012061200120000212,0.858489654506053,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-11
2015-11,B - Moderate,6168,0,838,0.13586251621271075,0.1387254355276218,-0.0028629193149110332,0.9793626936255608,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-11
2015-11,C - Watch,6273,0,1113,0.17742706838833094,0.18309723248890492,-0.005670164100573971,0.9690319508192591,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-11
2015-11,D - High,10389,0,2232,0.21484262200404275,0.22608327367021605,-0.011240651666173301,0.9502809231143307,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-11
2015-11,E - Very High,7166,0,2143,0.2990510745185599,0.3029622800884199,-0.003911205569860021,0.9870901236658288,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-11
2015-12,A - Low,3340,0,261,0.0781437125748503,0.08523193182731727,-0.007088219252466971,0.9168361070727818,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-12
2015-12,B - Moderate,7167,0,997,0.1391098088461002,0.13865999835913959,0.00044981048696060566,1.0032439816261614,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-12
2015-12,C - Watch,7336,0,1307,0.17816248636859325,0.1831945399651239,-0.005032053596530639,0.9725316398759012,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-12
2015-12,D - High,12369,0,2792,0.22572560433341418,0.22584962358555094,-0.0001240192521367589,0.9994508768703358,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-12
2015-12,E - Very High,8789,0,2779,0.316190692911594,0.30380360378544174,0.012387089126152273,1.0407733449235201,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2015-12
2016-01,A - Low,2757,0,199,0.07217990569459558,0.08523193182731728,-0.013052026132721703,0.8468645981277821,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-01
2016-01,B - Moderate,5682,0,704,0.12390003519887363,0.13873279047448156,-0.014832755275607928,0.8930839982034654,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-01
2016-01,C - Watch,5505,0,934,0.16966394187102635,0.18358801654735635,-0.01392407467633,0.9241558630122337,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-01
2016-01,D - High,8179,0,1709,0.20894974935811225,0.2237285638926234,-0.014778814534511159,0.9339431037442133,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-01
2016-01,E - Very High,6273,0,1915,0.30527658217758646,0.30082355440370934,0.004453027773877127,1.014802789571129,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-01
2016-02,A - Low,3135,0,245,0.07814992025518341,0.08523193182731727,-0.007082011572133853,0.9169089398738228,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-02
2016-02,B - Moderate,6527,0,824,0.12624482917113528,0.13883357138873748,-0.0125887422176022,0.9093249414267864,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-02
2016-02,C - Watch,6528,0,1183,0.18121936274509803,0.1836601370107632,-0.002440774265665163,0.9867103754500514,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-02
2016-02,D - High,9881,0,2019,0.2043315453901427,0.22402637349655416,-0.01969482810641146,0.9120870110111639,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-02
2016-02,E - Very High,8526,0,2462,0.28876378137461883,0.30264970824662407,-0.013885926872005239,0.954118816263025,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-02
2016-03,A - Low,4854,0,374,0.07704985578903997,0.08523193182731728,-0.008182076038277308,0.9040022223730131,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-03
2016-03,B - Moderate,9055,0,1291,0.14257316399779127,0.13850817665172946,0.00406498734606181,1.029348356496548,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-03
2016-03,C - Watch,9007,0,1722,0.1911846341734207,0.1837013080608244,0.007483326112596278,1.04073637902523,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-03
2016-03,D - High,13980,0,3385,0.2421316165951359,0.22465613733325193,0.017475479261883975,1.0777876779567392,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-03
2016-03,E - Very High,12031,0,3818,0.3173468539606018,0.3029876370400454,0.014359216920556417,1.047392088538116,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-03
2016-04,A - Low,2437,0,243,0.09971276159212146,0.08523193182731728,0.014480829764804179,1.1698991147372186,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-04
2016-04,B - Moderate,4589,0,815,0.17759860536064503,0.13859603878874144,0.039002566571903596,1.2814118420177525,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-04
2016-04,C - Watch,4557,0,1099,0.2411674347158218,0.1835288834426345,0.057638551273187316,1.3140571129296026,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-04
2016-04,D - High,6893,0,1922,0.2788335993036414,0.22472670634110098,0.0541068929625404,1.2407675253354817,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-04
2016-04,E - Very High,5623,0,2092,0.3720433932064734,0.30293437174636095,0.06910902146011244,1.2281319913013227,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-04
2016-05,A - Low,1618,0,186,0.11495673671199011,0.0852319318273173,0.029724804884672815,1.348751978834602,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-05
2016-05,B - Moderate,3259,0,572,0.1755139613378337,0.13852631032778248,0.03698765101005122,1.2670081295208877,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-05
2016-05,C - Watch,3384,0,791,0.23374704491725767,0.18362738223347977,0.050119662683777905,1.2729422054280086,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-05
2016-05,D - High,5290,0,1484,0.28052930056710773,0.22499254179446518,0.05553675877264255,1.246838221079241,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-05
2016-05,E - Very High,4555,0,1706,0.37453347969264544,0.30239789534393685,0.07213558434870859,1.2385452592739248,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-05
2016-06,A - Low,2072,0,214,0.10328185328185328,0.0852319318273173,0.01804992145453599,1.211774168056002,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-06
2016-06,B - Moderate,4309,0,747,0.1733580877233697,0.1384081759946052,0.03494991172876449,1.252513346683557,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-06
2016-06,C - Watch,4116,0,856,0.20796890184645286,0.18349800381900713,0.02447089802744573,1.1333578432361724,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-06
2016-06,D - High,6144,0,1735,0.2823893229166667,0.22448566369020617,0.05790365922646051,1.2579392299473007,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-06
2016-06,E - Very High,4091,0,1488,0.3637252505499878,0.2988649987836949,0.0648602517662929,1.217021906313077,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-06
2016-07,A - Low,1894,0,226,0.11932418162618796,0.0852319318273173,0.03409224979887067,1.399993864599276,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-07
2016-07,B - Moderate,4057,0,778,0.19176731575055458,0.13912975093398325,0.052637564816571336,1.378334356693758,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-07
2016-07,C - Watch,4343,0,1063,0.24476168547087268,0.18364904258081813,0.06111264289005455,1.3327686441009394,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-07
2016-07,D - High,6807,0,1986,0.29175848391361836,0.22520729408362514,0.06655118982999322,1.2955108097221801,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-07
2016-07,E - Very High,4623,0,1728,0.3737832576249189,0.2990313013699671,0.07475195625495179,1.2499803729993713,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-07
2016-08,A - Low,1790,0,197,0.1100558659217877,0.08523193182731728,0.024823934094470423,1.2912515715913202,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-08
2016-08,B - Moderate,4329,0,769,0.17763917763917764,0.1390663846315659,0.03857279300761174,1.2773696397573302,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-08
2016-08,C - Watch,4422,0,1092,0.24694708276797828,0.18337946995823143,0.06356761280974685,1.3466451987467611,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-08
2016-08,D - High,7219,0,2061,0.28549660617814104,0.2255342815540305,0.05996232462411055,1.2658678947206772,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-08
2016-08,E - Very High,4498,0,1703,0.3786127167630058,0.2995598399009357,0.07905287686207008,1.2638967789814977,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-08
2016-09,A - Low,1683,0,179,0.10635769459298872,0.08523193182731728,0.021125762765671435,1.2478620666310007,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-09
2016-09,B - Moderate,3308,0,599,0.18107617896009673,0.13883792975111514,0.04223824920898159,1.3042270169592638,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-09
2016-09,C - Watch,3279,0,731,0.22293382128697772,0.18376354666675299,0.03917027462022474,1.2131558479944788,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-09
2016-09,D - High,5334,0,1473,0.2761529808773903,0.2253224061237807,0.05083057475360961,1.2255904134348976,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-09
2016-09,E - Very High,3302,0,1220,0.36947304663840097,0.2998606726280307,0.06961237401037029,1.2321490624304796,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-09
2016-10,A - Low,1826,0,181,0.0991237677984666,0.08523193182731728,0.013891835971149319,1.1629886319987988,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-10
2016-10,B - Moderate,3804,0,598,0.15720294426919032,0.13857775654729904,0.018625187721891284,1.1344024335935485,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-10
2016-10,C - Watch,3784,0,784,0.20718816067653276,0.1835317983875479,0.02365636228898485,1.1288951696481053,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-10
2016-10,D - High,5740,0,1435,0.25,0.22498608838567022,0.02501391161432978,1.1111798146890355,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-10
2016-10,E - Very High,3798,0,1255,0.33043707214323326,0.2996057158042855,0.030831356338947735,1.1029064357339833,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-10
2016-11,A - Low,1599,0,155,0.0969355847404628,0.08523193182731728,0.011703652913145512,1.1373153542601557,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-11
2016-11,B - Moderate,3743,0,626,0.1672455249799626,0.1387065303863614,0.02853899459360118,1.205750908151959,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-11
2016-11,C - Watch,3828,0,863,0.2254440961337513,0.1837261527918228,0.04171794334192849,1.2270658951270723,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-11
2016-11,D - High,5886,0,1617,0.2747196738022426,0.2246013754458272,0.0501182983564154,1.2231433278488701,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-11
2016-11,E - Very High,3938,0,1349,0.3425596749619096,0.2987190547436231,0.0438406202182865,1.1467620478911629,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-11
2016-12,A - Low,1738,0,189,0.10874568469505179,0.08523193182731728,0.023513752867734508,1.2758796188660155,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-12
2016-12,B - Moderate,3705,0,641,0.17300944669365723,0.1387266683000914,0.03428277839356583,1.2471246431104785,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-12
2016-12,C - Watch,3638,0,806,0.22155030236393622,0.1835019646237159,0.03804833774022032,1.2073456696675766,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-12
2016-12,D - High,5958,0,1676,0.2813024504867405,0.22513059417425377,0.05617185631248675,1.2495078757221645,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-12
2016-12,E - Very High,4327,0,1515,0.3501271088513982,0.3017129072844375,0.04841420156696069,1.160464469361659,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2016-12
2017-01,A - Low,1678,0,154,0.09177592371871275,0.0852319318273173,0.0065439918913954565,1.0767786409517714,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-01
2017-01,B - Moderate,3345,0,523,0.15635276532137518,0.13906958327579744,0.017283182045577744,1.1242772261084755,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-01
2017-01,C - Watch,3156,0,675,0.21387832699619772,0.18344660448796873,0.03043172250822898,1.1658887205526054,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-01
2017-01,D - High,4829,0,1210,0.2505694760820046,0.22477299089465105,0.02579648518735353,1.1147668369081056,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-01
2017-01,E - Very High,3383,0,1156,0.3417085427135678,0.30026279033557235,0.04144575237799547,1.1380315966946017,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-01
2017-02,A - Low,1361,0,127,0.09331373989713446,0.08523193182731728,0.008081808069817176,1.0948213644411016,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-02
2017-02,B - Moderate,2735,0,427,0.15612431444241318,0.13880190277221302,0.017322411670200155,1.1247995259735586,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-02
2017-02,C - Watch,2639,0,611,0.2315270935960591,0.18330742190108187,0.048219671694977234,1.263053569762156,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-02
2017-02,D - High,4013,0,1031,0.25691502616496387,0.22506073766866858,0.03185428849629529,1.141536408465837,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-02
2017-02,E - Very High,2718,0,931,0.34253127299484915,0.2998811314971028,0.04265014149774632,1.142223491304115,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-02
2017-03,A - Low,1811,0,197,0.10877967973495306,0.0852319318273173,0.023547747907635766,1.276278472196832,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-03
2017-03,B - Moderate,3585,0,571,0.1592747559274756,0.13866319236645638,0.020611563561019203,1.1486448076757627,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-03
2017-03,C - Watch,3234,0,660,0.20408163265306123,0.1835638886839935,0.02051774396906772,1.1117744024500873,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-03
2017-03,D - High,5098,0,1372,0.2691251471165163,0.2248974682882049,0.04422767882831141,1.1966570774004173,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-03
2017-03,E - Very High,3273,0,1100,0.3360831041857623,0.29909423635170346,0.03698886783405886,1.123669610906724,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-03
2017-04,A - Low,1509,0,130,0.08614976805831677,0.0852319318273173,0.0009178362309994748,1.0107686897541996,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-04
2017-04,B - Moderate,2669,0,449,0.1682278006744099,0.13847500082710953,0.029752799847300365,1.2148604417374056,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-04
2017-04,C - Watch,2549,0,573,0.22479403687720675,0.1838110196454983,0.04098301723170844,1.2229627870556896,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-04
2017-04,D - High,3720,0,1019,0.2739247311827957,0.22470833513931238,0.049216396043483324,1.219023455507205,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-04
2017-04,E - Very High,2648,0,946,0.35725075528700906,0.29908584504423597,0.058164910242773094,1.1944756370338097,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-04
2017-05,A - Low,1825,0,196,0.1073972602739726,0.08523193182731727,0.022165328446655336,1.2600589705224918,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-05
2017-05,B - Moderate,3243,0,545,0.16805427073697193,0.13844602238914874,0.02960824834782319,1.2138613145894457,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-05
2017-05,C - Watch,3017,0,658,0.21809744779582366,0.18389019276214635,0.0342072550336773,1.186020007483068,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-05
2017-05,D - High,4651,0,1258,0.27047946678133733,0.2244450034518993,0.04603446332943803,1.205103533700645,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-05
2017-05,E - Very High,3407,0,1209,0.35485764602289405,0.2984445044006577,0.056413141622236374,1.1890238915121805,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-05
2017-06,A - Low,1765,0,171,0.09688385269121813,0.0852319318273173,0.011651920863900836,1.1367083980626886,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-06
2017-06,B - Moderate,3209,0,521,0.16235587410408228,0.1381036984226658,0.024252175681416493,1.1756084446572372,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-06
2017-06,C - Watch,2880,0,612,0.2125,0.1837943726736873,0.028705627326312683,1.156183385316575,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-06
2017-06,D - High,4372,0,1205,0.27561756633119855,0.22463113498733017,0.05098643134386838,1.2269784700448767,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-06
2017-06,E - Very High,2992,0,1089,0.3639705882352941,0.29790577343754815,0.06606481479774595,1.2217641304343352,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-06
2017-07,A - Low,1723,0,176,0.10214741729541497,0.08523193182731727,0.016915485468097707,1.1984641800958946,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-07
2017-07,B - Moderate,3073,0,494,0.16075496257728605,0.13810538215368268,0.022649580423603377,1.1640021559652114,12-month matured target,ELIGIBLE,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Calibration uses matured accounts only,2017-07
