policy_version,policy_version_name,application_period,policy_decision,accounts,matured_accounts,observed_bad_accounts,observed_bad_rate_matured,outcome_status,exposure,avg_pd,expected_loss,exceptions,overrides,approve_cutoff,manual_upper_cutoff,segment_overlay_enabled,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-10,APPROVE,20191,20191,2689,0.133178148680105,ASSESSABLE,318411725.0,0.14735451248698545,16769800.172992371,217,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-10,MANUAL_REVIEW,22795,22795,5499,0.24123711340206186,ASSESSABLE,305808375.0,0.2568164718116717,33433028.11481134,1408,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-11,APPROVE,15352,15352,2164,0.1409588327253778,ASSESSABLE,241698625.0,0.14671297415884527,12620893.612617472,169,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-11,MANUAL_REVIEW,17555,17555,4375,0.24921674736542296,ASSESSABLE,233989000.0,0.2574654986769292,25695807.96996748,1155,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-12,APPROVE,17843,17843,2565,0.1437538530516169,ASSESSABLE,277514025.0,0.14696889568611454,14535837.628392775,186,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2015-12,MANUAL_REVIEW,21158,21158,5571,0.26330466017582,ASSESSABLE,282709100.0,0.25823158463937645,31147983.274746746,1392,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2015-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-01,APPROVE,13944,13944,1837,0.13174125071715434,ASSESSABLE,226471850.0,0.14586318004999385,11756335.629691573,166,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-01,MANUAL_REVIEW,14452,14452,3624,0.2507611403265984,ASSESSABLE,209068975.0,0.25719222812428977,22988036.81428209,1074,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-02,APPROVE,16190,16190,2252,0.1390982087708462,ASSESSABLE,259677850.0,0.14652885738969684,13629853.575519226,146,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-02,MANUAL_REVIEW,18407,18407,4481,0.24343999565382735,ASSESSABLE,259274850.0,0.260444179335588,28762401.229529686,1618,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-03,APPROVE,22916,22916,3387,0.14780066329202304,ASSESSABLE,364739975.0,0.14498625494741899,18688784.574067056,313,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-03
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-03,MANUAL_REVIEW,26011,26011,7203,0.27692130252585445,ASSESSABLE,355129125.0,0.2608872039194052,39367423.17469269,2619,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-03
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-04,APPROVE,11583,11583,2157,0.18622118622118622,ASSESSABLE,180555300.0,0.1450460642072686,9270124.172773542,127,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-04
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-04,MANUAL_REVIEW,12516,12516,4014,0.32070949185043146,ASSESSABLE,165776400.0,0.25986266851541995,18312246.905245762,1232,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-04
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-05,APPROVE,8261,8261,1549,0.18750756567001572,ASSESSABLE,127987475.0,0.14656307620541556,6630069.754641848,106,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-05
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-05,MANUAL_REVIEW,9845,9845,3190,0.3240223463687151,ASSESSABLE,132713575.0,0.2608057856154752,14739675.77280126,978,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-05
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-06,APPROVE,10497,10497,1817,0.1730970753548633,ASSESSABLE,160016400.0,0.14559199550595295,8257498.031821054,75,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-06
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-06,MANUAL_REVIEW,10235,10235,3223,0.31489985344406446,ASSESSABLE,141628475.0,0.2542155962615264,15410629.214369282,484,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-06
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-07,APPROVE,10294,10294,2067,0.20079658053234894,ASSESSABLE,151134400.0,0.14799557706903071,8065839.201374674,0,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-07
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-07,MANUAL_REVIEW,11430,11430,3714,0.3249343832020997,ASSESSABLE,152208850.0,0.25506629545586995,16684900.927694723,0,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-07
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-08,APPROVE,10541,10541,2058,0.19523764348733516,ASSESSABLE,156996175.0,0.14851414032788599,8411290.059599694,0,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-08
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-08,MANUAL_REVIEW,11717,11717,3764,0.3212426389007425,ASSESSABLE,158725600.0,0.25395170593265814,17369592.200462595,3,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-08
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-09,APPROVE,8270,8270,1509,0.18246674727932286,ASSESSABLE,121531325.0,0.14574146099181948,6323227.472848394,5,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-09
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-09,MANUAL_REVIEW,8636,8636,2693,0.3118341824918944,ASSESSABLE,115943900.0,0.2538223315518762,12629330.332452916,51,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-09
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-10,APPROVE,9414,9414,1563,0.16602931803696622,ASSESSABLE,138554325.0,0.14629993823253537,7253134.282481195,10,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-10,MANUAL_REVIEW,9538,9538,2690,0.28202977563430487,ASSESSABLE,125440125.0,0.2546993768041962,13663338.175960813,109,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-11,APPROVE,9170,9170,1644,0.17928026172300982,ASSESSABLE,135646300.0,0.14817536697002495,7198684.967573354,15,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-11,MANUAL_REVIEW,9824,9824,2966,0.30191368078175895,ASSESSABLE,130656150.0,0.2543118214021302,14223345.339268925,127,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-12,APPROVE,9081,9081,1636,0.18015637044378371,ASSESSABLE,132473100.0,0.14642611506098388,6940586.854661759,13,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2016-12,MANUAL_REVIEW,10285,10285,3191,0.31025765678172096,ASSESSABLE,137345650.0,0.25734952162469277,15155515.98402511,158,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2016-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-01,APPROVE,8179,8179,1352,0.16530138158699106,ASSESSABLE,124496625.0,0.14514786910720262,6477690.784976814,6,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-01,MANUAL_REVIEW,8212,8212,2366,0.2881149537262543,ASSESSABLE,113165525.0,0.255871626002863,12415108.789746998,115,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-02,APPROVE,6735,6735,1165,0.17297698589458055,ASSESSABLE,102917300.0,0.14541531547081463,5365461.934772862,12,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-02,MANUAL_REVIEW,6731,6731,1962,0.2914871490120339,ASSESSABLE,94339075.0,0.25527345946716573,10307899.317444138,100,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-03,APPROVE,8630,8630,1428,0.16546929316338355,ASSESSABLE,130649825.0,0.14427673107497715,6713698.810485722,37,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-03
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-03,MANUAL_REVIEW,8371,8371,2472,0.29530522040377494,ASSESSABLE,114798375.0,0.2539078639245483,12547279.182118963,146,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-03
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-04,APPROVE,6727,6727,1152,0.17125018581834398,ASSESSABLE,99951825.0,0.1437102796805935,5087005.299679669,35,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-04
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-04,MANUAL_REVIEW,6368,6368,1965,0.3085741206030151,ASSESSABLE,88182300.0,0.2556366715445004,9659971.629161362,205,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-04
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-05,APPROVE,8085,8085,1399,0.17303648732220162,ASSESSABLE,119830650.0,0.14339213825061958,6083489.41417384,51,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-05
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-05,MANUAL_REVIEW,8058,8058,2467,0.3061553735418218,ASSESSABLE,107376350.0,0.2557327050816362,11834455.676668987,216,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-05
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-06,APPROVE,7854,7854,1304,0.16603004838298957,ASSESSABLE,114943025.0,0.14297643509215294,5816747.654370612,51,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-06
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-06,MANUAL_REVIEW,7364,7364,2294,0.31151548071700164,ASSESSABLE,98666850.0,0.2544026882522748,10806714.769272143,211,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-06
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-07,APPROVE,7608,7608,1291,0.16968980021030494,ASSESSABLE,109058375.0,0.14298604013137178,5549058.392310638,44,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-07
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-07,MANUAL_REVIEW,7334,7334,2307,0.3145623125170439,ASSESSABLE,97689475.0,0.2566627380273789,10778554.335434403,267,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-07
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-08,APPROVE,8075,8075,1374,0.1701547987616099,ASSESSABLE,114546625.0,0.14270923763108675,5775846.85065558,73,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-08
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-08,MANUAL_REVIEW,7388,7388,2167,0.29331348132106116,ASSESSABLE,97188800.0,0.25506542175237995,10716787.405904103,319,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-08
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-09,APPROVE,7035,7035,1286,0.1828002842928216,ASSESSABLE,105012625.0,0.14110844692210298,5180447.032884492,179,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-09
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-09,MANUAL_REVIEW,6337,6337,2053,0.32397033296512545,ASSESSABLE,90502475.0,0.2589234417127688,10036565.848676018,623,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-09
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-10,APPROVE,6732,6732,1158,0.17201426024955438,ASSESSABLE,99357400.0,0.1399976099127641,4856055.973472558,212,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-10,MANUAL_REVIEW,5163,5163,1481,0.28684873135773775,ASSESSABLE,71210725.0,0.2554512189784547,7734583.987495606,590,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-10
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-11,APPROVE,6995,6995,1132,0.16182987848463187,ASSESSABLE,105179650.0,0.13880115018166478,5057067.437171295,190,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-11,MANUAL_REVIEW,5091,5091,1392,0.27342368886269885,ASSESSABLE,69267550.0,0.25431805815788455,7474904.424536582,552,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-11
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-12,APPROVE,6015,6015,1054,0.17522859517871986,ASSESSABLE,92538825.0,0.13788886431102965,4408665.819990679,159,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2017-12,MANUAL_REVIEW,4030,4030,1091,0.2707196029776675,ASSESSABLE,57202900.0,0.25445749403115026,6160538.291442119,444,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2017-12
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-01,APPROVE,5275,0,0,,NOT_MATURED_NOT_ASSESSABLE,82630375.0,0.13651460595847828,3880728.533151822,131,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-01,MANUAL_REVIEW,3300,0,0,,NOT_MATURED_NOT_ASSESSABLE,47251450.0,0.25387385488528647,5086719.794803083,357,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-01
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-02,APPROVE,4093,0,0,,NOT_MATURED_NOT_ASSESSABLE,65237900.0,0.13672165759258614,3076446.0590617713,109,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-02,MANUAL_REVIEW,2638,0,0,,NOT_MATURED_NOT_ASSESSABLE,38292625.0,0.25489913303794787,4158087.7728287373,285,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-02
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-03,APPROVE,4418,0,0,,NOT_MATURED_NOT_ASSESSABLE,70012925.0,0.1360361728989331,3305252.5849633436,121,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-03
scenario_1_recommended_20,Scenario 1 Candidate 20%,2018-03,MANUAL_REVIEW,2733,0,0,,NOT_MATURED_NOT_ASSESSABLE,38811950.0,0.25343030731806604,4173121.864689288,299,0,0.2,0.35,False,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy decision outcomes use matured denominators,2018-03
